datetime,open,high,low,close,volume,signals,signal_type
2018-04-18 00:00:00,8089.0,8106.6,8089.0,8102.08,27.144775,1,tpsl
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.847464,1,market
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.304245,-2,market
2018-04-27,9267.03,9395.0,8889.0,8915.35,37241.347036,2,market
2018-04-28,8915.35,9427.48,8870.0,9348.0,34759.62842,-2,market
2018-04-29,9348.0,9570.51,9163.74,9419.0,38149.850035,2,market
2018-04-30 13:18:00,9215.0,9215.01,9180.0,9182.98,160.755909,-1,tpsl
2018-05-01,9246.01,9248.99,8800.49,9071.48,41018.463633,-1,market
2018-05-03 09:42:00,9289.98,9315.68,9289.01,9309.94,192.428835,1,tpsl
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.640012,-1,market
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.869362,2,market
2018-05-14 08:51:00,8485.66,8492.97,8422.56,8439.12,374.27725,-1,tpsl
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908,-1,market
2018-05-19,8238.01,8390.8,8095.73,8233.49,17193.424276,2,market
2018-05-22,8386.89,8400.18,7935.11,7977.11,23710.902858,-2,market
2018-05-23 00:00:00,8195.2,8195.2,8180.0,8187.9,76.623046,1,tpsl
2018-05-30,7467.98,7569.0,7260.5,7375.96,32041.583623,1,market
2018-06-05,7487.0,7679.49,7358.0,7625.0,31722.973384,-2,market
2018-06-06,7626.64,7699.0,7467.05,7658.84,27229.991898,2,market
2018-06-07,7658.79,7765.0,7620.0,7691.08,25062.227202,-2,market
2018-06-08,7691.08,7703.5,7531.0,7603.44,23396.804671,2,market
2018-06-09,7603.44,7683.98,7450.0,7491.73,19339.885176,-2,market
2018-06-15,6638.67,6666.66,6362.31,6388.9,30018.329905,2,market
2018-06-16,6380.01,6560.0,6320.86,6483.98,22277.241147,-2,market
2018-06-17,6482.5,6589.03,6422.0,6449.61,19847.247688,2,market
2018-06-21,6763.21,6795.0,6672.57,6718.84,25428.854048,-2,market
2018-06-26,6252.0,6272.54,6035.0,6070.78,19377.240484,2,market
2018-06-27,6065.89,6190.43,5971.0,6133.73,19225.671098,-2,market
2018-06-30 07:03:00,6274.45,6388.0,6274.41,6387.99,769.410969,1,tpsl
2018-07-04,6511.01,6784.92,6441.11,6586.98,23571.892777,-1,market
2018-07-05,6585.53,6712.0,6453.33,6529.2,35071.972898,2,market
2018-07-06,6529.2,6648.54,6425.0,6609.78,29397.094748,-2,market
2018-07-07,6609.79,6818.16,6508.88,6756.98,23973.876886,2,market
2018-07-08 00:00:00,6544.24,6547.29,6539.92,6543.82,20.390055,-1,tpsl
2018-07-09,6712.1,6802.06,6612.24,6662.12,26732.40655,-1,market
2018-07-14,6214.57,6335.0,6178.0,6251.99,17783.071999,2,market
2018-07-21,7337.47,7458.47,7211.0,7398.78,28886.490291,-2,market
2018-07-23 07:45:00,7569.78,7605.32,7556.48,7595.83,233.364542,1,tpsl
2018-07-26,8175.63,8315.69,7850.06,7920.0,43223.481682,-1,market
2018-07-27 00:00:00,8232.14,8232.14,8228.01,8231.23,15.047263,1,tpsl
2018-07-28,8188.57,8246.54,8067.0,8225.04,26215.173839,1,market
2018-07-30 23:06:00,8075.0,8076.61,7960.0,7967.85,1273.976246,-1,tpsl
2018-07-31,8171.4,8180.0,7633.0,7730.93,48296.915587,-1,market
2018-08-12,6222.55,6472.3,6130.0,6308.33,38567.770712,2,market
2018-08-14 07:15:00,6169.26,6169.27,6057.73,6061.93,1266.897492,-1,tpsl
2018-08-15,6188.08,6609.0,6172.11,6267.16,68806.687026,1,market
2018-08-19,6387.96,6541.0,6300.0,6477.53,45190.847994,-2,market
2018-08-22 06:30:00,6461.04,6695.0,6448.87,6640.0,1852.813989,1,tpsl
2018-08-30,7033.21,7063.63,6784.81,6984.84,44716.77462,-1,market
2018-09-01 20:30:00,7129.99,7225.0,7127.01,7187.82,1552.036646,1,tpsl
2018-09-05,7359.05,7397.3,6682.0,6700.0,63715.256267,-1,market
2018-09-06 00:00:00,6902.79,6908.71,6895.01,6901.13,290.345432,1,tpsl
2018-09-10,6252.26,6373.98,6221.0,6312.0,32439.456432,1,market
2018-09-17,6500.08,6533.84,6201.0,6248.69,35987.254738,-2,market
2018-09-19,6336.39,6517.7,6123.0,6391.89,39044.080082,2,market
2018-09-20 00:09:00,6240.08,6250.0,6220.0,6225.0,129.556651,-1,tpsl
2018-09-24,6706.81,6730.0,6557.0,6581.39,35305.73991,-1,market
2018-09-27,6467.84,6750.0,6434.0,6689.13,33087.428297,2,market
2018-09-28 00:03:00,6523.27,6526.07,6518.0,6518.99,100.627909,-1,tpsl
2018-10-01,6626.57,6667.09,6510.0,6611.61,20621.506894,-1,market
2018-10-05,6591.69,6697.0,6543.08,6635.65,16096.552392,2,market
2018-10-10,6656.67,6659.95,6530.0,6631.0,15390.661444,-2,market
2018-10-14,6332.92,6416.0,6308.0,6339.34,15627.411314,2,market
2018-10-18,6739.01,6796.0,6567.0,6618.96,20116.521941,-2,market
2018-10-21,6585.72,6663.9,6580.0,6590.11,6515.357792,2,market
2018-10-22,6590.12,6639.0,6535.27,6581.2,16213.69266,-2,market
2018-10-23,6581.2,6595.0,6515.45,6553.51,13856.601756,2,market
2018-10-24,6553.51,6630.0,6547.53,6565.5,11951.543977,-2,market
2018-11-01,6369.52,6442.65,6348.66,6410.0,9099.035841,2,market
2018-11-09,6479.84,6511.53,6391.01,6419.99,11787.616583,-2,market
2018-11-12,6450.71,6497.0,6421.0,6453.07,10132.782567,2,market
2018-11-14 20:42:00,6298.54,6298.54,6266.68,6268.77,273.470556,-1,tpsl
2018-11-28,3875.63,4394.47,3874.27,4264.85,91983.567949,1,market
2018-11-29 07:24:00,4161.33,4163.84,4136.0,4155.5,457.744663,-1,tpsl
2018-11-30,4295.72,4341.36,3943.0,4041.32,67758.446283,-1,market
2018-12-01 15:51:00,4132.49,4170.0,4125.01,4158.77,483.525676,1,tpsl
2018-12-09,3411.36,3658.0,3394.04,3545.37,45956.893296,1,market
2018-12-10 20:30:00,3474.47,3474.77,3419.56,3441.31,856.02206,-1,tpsl
2018-12-11,3434.01,3480.0,3324.32,3380.39,35920.864154,-1,market
2018-12-12 21:15:00,3455.8,3473.16,3455.02,3469.26,252.32173,1,tpsl
2018-12-13,3446.38,3460.0,3255.5,3302.06,40040.917013,-1,market
2018-12-14 00:00:00,3391.05,3392.74,3390.0,3390.1,29.915829,1,tpsl
2018-12-17,3229.22,3585.0,3216.0,3509.08,66761.751697,1,market
2018-12-22,3840.25,3979.0,3785.0,3948.91,42822.350872,-2,market
2018-12-23,3948.91,4021.53,3870.0,3929.71,40117.531529,2,market
2018-12-24,3929.71,4198.0,3924.83,4008.01,64647.809129,-2,market
2018-12-29,3839.0,3892.0,3670.0,3695.32,38874.373903,2,market
2019-01-04,3767.2,3823.64,3703.57,3792.01,29519.554671,-2,market
2019-01-05,3790.09,3840.99,3751.0,3770.96,30490.667751,2,market
2019-01-09,3955.45,4006.81,3930.04,3966.65,28989.439511,-2,market
2019-01-14,3477.56,3671.87,3467.02,3626.09,35235.211215,2,market
2019-01-16 02:09:00,3557.27,3558.71,3516.62,3533.05,921.320922,-1,tpsl
2019-01-18,3613.32,3620.0,3565.75,3594.87,22713.446755,-1,market
2019-01-19 15:33:00,3671.97,3720.0,3671.97,3708.87,2228.666389,1,tpsl
2019-01-20,3665.75,3693.73,3475.0,3539.28,27901.938598,-1,market
2019-01-23,3570.41,3607.98,3514.5,3552.82,24938.842698,2,market
2019-01-24,3552.97,3589.0,3529.22,3569.62,20826.25118,-2,market
2019-01-25,3569.07,3587.15,3522.51,3565.29,17608.346671,2,market
2019-01-26,3566.69,3662.94,3545.0,3565.25,19476.532344,-2,market
2019-01-27,3565.62,3579.0,3486.0,3550.84,22735.598162,2,market
2019-01-28 10:51:00,3467.98,3467.98,3458.03,3459.31,87.20772,-1,tpsl
2019-01-31,3457.5,3489.2,3418.8,3434.1,29607.190253,1,market
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,-2,market
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,2,market
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,-2,market
2019-02-08 21:09:00,3467.16,3498.0,3467.14,3497.93,496.748496,1,tpsl
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,-1,market
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,2,market
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,-2,market
2019-02-23 23:18:00,4065.64,4076.68,4059.0,4074.14,295.576312,1,tpsl
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,-1,market
2019-02-25 22:18:00,3836.04,3839.99,3832.14,3839.23,115.963623,1,tpsl
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,1,market
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,-2,market
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,2,market
2019-03-04 15:24:00,3715.07,3717.0,3712.03,3712.03,58.55753,-1,tpsl
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,1,market
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,-2,market
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,2,market
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,-2,market
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,2,market
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,-2,market
2019-03-27 17:18:00,4032.41,4035.32,4030.62,4034.89,107.127689,1,tpsl
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,-1,market
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,2,market
2019-04-16 01:09:00,5019.1,5024.04,5000.0,5000.01,302.534983,-1,tpsl
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,-1,market
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,2,market
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,-2,market
2019-04-26 00:00:00,5472.71,5472.93,5469.91,5469.91,19.812677,1,tpsl
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,1,market
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,-2,market
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,2,market
2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.596325,-2,market
