date_time,executed_price,capital,signal,order_status,order_type,profit_loss%,stop_loss
2020-06-14 23:57:00,9342.1,15583.63141075938,-2,SHORT,Market,-0.013853614459103101,10276.310000000001
2020-06-16 23:57:00,9525.59,15254.174833323481,2,LONG,Market,-0.019641194164053025,8573.031
2020-06-17 23:57:00,9465.14,15134.4896073637,-2,SHORT,Market,-0.006346063603409419,10411.653999999999
2020-06-18 23:57:00,9386.32,15237.818810778443,2,LONG,Market,0.008327399277770821,8447.688
2020-06-19 23:57:00,9310.23,15091.43703405422,-2,SHORT,Market,-0.008106478364257787,10241.252999999999
2020-06-22 23:57:00,9685.69,14460.197196420524,2,LONG,Market,-0.040327682559936864,8717.121000000001
2020-06-24 23:57:00,9296.49,13857.452918013722,-2,SHORT,Market,-0.04018299160927107,10226.139
2020-06-29 23:57:00,9192.56,13991.585969633472,2,LONG,Market,0.011179488172417793,8273.304
2020-07-02 23:57:00,9086.54,13809.230272767523,-2,SHORT,Market,-0.011533239924460502,9995.194000000001
2020-07-05 23:57:00,9069.41,13814.549671538503,2,LONG,Market,0.0018852060300181385,8162.469
2020-07-10 23:57:00,9288.34,14127.30261105553,-2,SHORT,Market,0.02413938723687652,10217.174
2020-07-12 23:57:00,9302.75,14084.19445442831,2,LONG,Market,-0.0015514074635510603,8372.475
2020-07-13 23:57:00,9242.62,13972.032435403165,-2,SHORT,Market,-0.006463680094595598,10166.882000000001
2020-07-14 23:57:00,9255.85,13931.074647593807,2,LONG,Market,-0.0014314123051688333,8330.265
2020-07-15 23:57:00,9197.6,13822.505363936689,-2,SHORT,Market,-0.006293317199392816,10117.36
2020-07-18 23:57:00,9170.28,13842.829147699817,2,LONG,Market,0.0029703400887187642,8253.252
2020-08-02 01:54:00,11928.23,17985.27809353177,-1,Squared_Off,TP,0.30074872304880534,0.0
2020-08-03 23:57:00,11219.81,17985.27809353177,-1,SHORT,Market,0.0,12341.791
2020-08-04 23:57:00,11191.97,18002.927504494528,2,LONG,Market,0.002481325441339929,10072.773
2020-08-08 23:57:00,11761.41,18891.90010729329,-2,SHORT,Market,0.050879335809513475,12937.551
2020-08-09 23:57:00,11681.68,18991.629486788872,2,LONG,Market,0.006778949122596659,10513.512
2020-08-10 23:57:00,11892.92,19306.56797211585,-2,SHORT,Market,0.018083015456680868,13082.212
2020-08-13 23:57:00,11780.0,19460.918665878264,2,LONG,Market,0.009494724592446605,10602.0
2020-08-19 23:57:00,11754.59,19389.749194220705,-2,SHORT,Market,-0.002157045840407458,12930.049
2020-08-23 23:57:00,11648.13,19536.275348790572,2,LONG,Market,0.00905688756477265,10483.317
2020-08-25 23:57:00,11318.42,18953.980426110495,-2,SHORT,Market,-0.02830583106472877,12450.262
2020-08-29 23:57:00,11465.84,18678.677913823536,2,LONG,Market,-0.013024786145062656,10319.256
2020-09-02 23:57:00,11388.54,18524.73263800461,-2,SHORT,Market,-0.006741765103995806,12527.394
2020-09-07 23:57:00,10373.44,20148.119096047754,2,LONG,Market,0.08913346223484313,9336.096000000001
2020-09-09 23:57:00,10219.2,19818.319738630355,-2,SHORT,Market,-0.014868741709596794,11241.12
2020-09-10 23:57:00,10336.87,19560.392235180556,2,LONG,Market,-0.0115145999686864,9303.183
2020-09-13 23:57:00,10332.83,19523.406780961217,-2,SHORT,Market,-0.0003908339758554449,11366.113
2020-09-14 23:57:00,10671.77,18853.71013838878,2,LONG,Market,-0.032802242947963,9604.593
2020-09-20 23:57:00,10920.28,19264.46972364274,-2,SHORT,Market,0.02328667128320796,12012.308
2020-09-25 23:57:00,10686.67,19647.684500826992,2,LONG,Market,0.021392308622123293,9618.003
2020-09-29 23:57:00,10840.48,19900.99613787441,-2,SHORT,Market,0.014392696695977278,11924.528
2020-09-30 23:57:00,10776.59,19988.434158822718,2,LONG,Market,0.005893650465661984,9698.931
2020-10-01 23:57:00,10619.13,19666.394480023053,-2,SHORT,Market,-0.014611300977396463,11681.043
2020-10-04 23:57:00,10666.63,19548.925936251286,2,LONG,Market,-0.004473059469090218,9599.966999999999
2020-10-07 23:57:00,10666.39,19519.162695001352,-2,SHORT,Market,-2.2500077343995406e-05,11733.028999999999
2020-10-08 23:57:00,10925.57,19015.5925939683,2,LONG,Market,-0.0242987552489643,9833.012999999999
2020-10-14 23:57:00,11417.89,19843.935853303705,-2,SHORT,Market,0.04506126453814306,12559.679
2020-10-18 23:57:00,11503.14,19666.008114763197,2,LONG,Market,-0.0074663532403973065,10352.826
2020-10-26 23:57:00,13052.19,22284.79729782939,-2,SHORT,Market,0.13466323108299136,14357.409
2020-10-27 23:57:00,13636.17,21254.305553635462,2,LONG,Market,-0.044741916873720006,12272.553
2020-10-29 23:57:00,13455.7,20941.130702566097,-2,SHORT,Market,-0.01323465459876192,14801.27
2020-10-30 23:57:00,13560.1,20747.241094151843,2,LONG,Market,-0.007758793671083603,12204.09
2020-11-02 23:57:00,13549.37,20699.703104543987,-2,SHORT,Market,-0.0007912920996157524,14904.307
2020-11-03 23:57:00,14023.53,19944.267750100866,2,LONG,Market,-0.03499498500668295,12621.177
2020-11-07 23:57:00,14818.3,21044.673434266355,-2,SHORT,Market,0.05667403285763275,16300.13
2020-11-09 23:57:00,15328.41,20288.657710999843,2,LONG,Market,-0.034424326677149245,13795.569
2020-11-10 23:57:00,15297.21,20216.928456876358,-2,SHORT,Market,-0.0020354361606977323,16826.931
2020-11-11 23:57:00,15684.24,19675.10078235894,2,LONG,Market,-0.025300692086988454,14115.815999999999
2020-11-15 23:57:00,15957.0,19987.752016040275,-2,SHORT,Market,0.017390705574513027,17552.7
2020-11-16 23:57:00,16713.57,19010.090150955642,2,LONG,Market,-0.04741304756533181,15042.213
2020-11-23 23:57:00,18368.0,20863.331184425995,-2,SHORT,Market,0.09898723013694861,20204.8
2020-11-24 23:57:00,19160.01,19932.429974050858,2,LONG,Market,-0.04311901132404172,17244.009
2020-11-26 08:27:00,17046.42,17703.733694388437,-1,Squared_Off,SL,-0.11031257290575529,0.0
2020-11-29 23:57:00,18184.99,17703.733694388437,1,LONG,Market,0.0,16366.491000000002
2020-12-02 23:57:00,19204.09,18669.30814219724,-2,SHORT,Market,0.05604072369575119,21124.499
2020-12-03 23:57:00,19421.9,18429.559598155174,2,LONG,Market,-0.0113418547819762,17479.710000000003
2020-12-04 23:57:00,18650.52,17669.94806281805,-2,SHORT,Market,-0.03971702047688439,20515.572
2020-12-06 23:57:00,19359.4,16971.833299133858,2,LONG,Market,-0.03800859171755002,17423.460000000003
2020-12-08 23:57:00,18324.11,16038.766362110127,-2,SHORT,Market,-0.0534773804973295,20156.521
2020-12-12 23:57:00,18808.69,15590.563989259457,2,LONG,Market,-0.026444940572829898,16927.821
2020-12-21 23:57:00,22719.71,18809.03111513451,-2,SHORT,Market,0.20793686322651928,24991.681
2020-12-23 23:57:00,23232.76,18356.077401724655,2,LONG,Market,-0.022581714291247525,20909.483999999997
2021-01-02 12:21:00,30218.21,23847.709363431055,-1,Squared_Off,TP,0.30067241257603494,0.0
2021-01-10 23:57:00,38150.02,23847.709363431055,-1,SHORT,Market,0.0,41965.022
2021-01-14 23:57:00,39144.5,23190.284914073003,2,LONG,Market,-0.026067614119206314,35230.05
2021-01-15 16:00:00,35199.93,20818.627073885153,-1,Squared_Off,SL,-0.10076945675637701,0.0
2021-01-16 23:57:00,35994.98,20818.627073885153,-1,SHORT,Market,0.0,39594.478
2021-01-19 23:57:00,35891.49,20847.255249762693,2,LONG,Market,0.002875123142171637,32302.340999999997
2021-01-20 23:57:00,35468.23,20570.13753085493,-2,SHORT,Market,-0.011792767589197183,39015.053
2021-01-23 23:57:00,32078.0,22505.47847703737,2,LONG,Market,0.09558497844408934,28870.2
2021-01-24 23:57:00,32259.9,22599.338768423786,-2,SHORT,Market,0.005670553026996741,35485.89
2021-01-25 23:57:00,32254.2,22569.43283622551,2,LONG,Market,0.0001766899463420757,29028.78
2021-01-27 23:57:00,30366.15,21214.44166709669,-2,SHORT,Market,-0.05853656268020906,33402.765
2021-01-28 22:54:00,33447.44,19029.964927663066,1,Squared_Off,SL,-0.10147121054200156,0.0
2021-01-31 23:57:00,33092.98,19029.964927663066,-1,SHORT,Market,0.0,36402.278000000006
2021-02-02 23:57:00,35466.24,17636.68780552558,2,LONG,Market,-0.07171490751210663,31919.615999999998
2021-02-08 23:24:00,46331.32,23013.230778174675,-1,Squared_Off,TP,0.3063499260141476,0.0
2021-02-13 23:57:00,47153.69,23013.230778174675,-1,SHORT,Market,0.0,51869.059
2021-02-14 23:57:00,48577.79,22283.68278148094,2,LONG,Market,-0.030201241938859896,43720.011
2021-02-22 23:57:00,54087.67,24777.758366025813,-2,SHORT,Market,0.11342385069390759,59496.437
2021-03-01 23:57:00,49587.03,26802.351283149223,2,LONG,Market,0.08321009205979846,44628.327
2021-03-05 23:57:00,48751.71,26310.647836309145,-2,SHORT,Market,-0.016845534003548907,53626.881
2021-03-07 23:57:00,50971.75,25073.0558783581,2,LONG,Market,-0.045537684729417716,45874.575
2021-03-15 23:57:00,55605.2,27314.64508131124,-2,SHORT,Market,0.09090231353641963,61165.72
2021-03-17 23:57:00,58912.97,25648.81494285976,2,LONG,Market,-0.05948670268248301,53021.673
2021-03-21 23:57:00,57351.56,24930.553956563752,-2,SHORT,Market,-0.026503671432623468,63086.716
2021-03-26 23:57:00,55025.59,25904.25042349053,2,LONG,Market,0.040556351039099915,49523.030999999995
2021-04-02 23:57:00,58950.01,27712.882797125494,-2,SHORT,Market,0.07131990770112608,64845.011
2021-04-05 23:57:00,59129.99,27586.703399991286,2,LONG,Market,-0.003053095326022776,53216.990999999995
2021-04-07 23:57:00,55953.45,26063.329743705024,-2,SHORT,Market,-0.0537213011536109,61548.795
2021-04-09 23:57:00,58142.54,25004.54830422061,2,LONG,Market,-0.039123414195192684,52328.286
2021-04-16 23:57:00,61334.8,26339.89205502151,-2,SHORT,Market,0.054904034120284426,67468.28
2021-04-26 23:57:00,54001.39,29449.674752256862,2,LONG,Market,0.11956360826154162,48601.251
2021-04-29 23:57:00,53555.0,29162.061315451538,-2,SHORT,Market,-0.00826626870160193,58910.5
2021-04-30 23:57:00,57694.27,26864.380299078977,2,LONG,Market,-0.07729007562319105,51924.84299999999
2021-05-03 23:57:00,57169.39,26579.682058735227,-2,SHORT,Market,-0.009097610559939443,62886.329
2021-05-06 23:57:00,56393.68,26900.46226743159,2,LONG,Market,0.013568624748313725,50754.312
2021-05-10 23:57:00,55816.14,26584.618061673522,-2,SHORT,Market,-0.01024121851952206,61397.754
2021-05-19 04:51:00,38705.56,34694.323569226435,1,Squared_Off,TP,0.3065525491372209,0.0
2021-05-21 23:57:00,37252.01,34694.323569226435,1,LONG,Market,0.0,33526.809
2021-05-22 23:57:00,37449.73,34826.42682280366,-2,SHORT,Market,0.005307633064631979,41194.703
2021-05-24 23:57:00,38796.29,33521.951898028965,2,LONG,Market,-0.035956467509912556,34916.661
2021-05-27 23:57:00,38529.98,33241.56369439488,-2,SHORT,Market,-0.006864316149817358,42382.978
2021-05-31 23:57:00,37253.81,34292.711168735776,2,LONG,Market,0.03312148098701337,33528.429
2021-06-05 23:57:00,35513.2,32639.013541384087,-2,SHORT,Market,-0.04672300631801152,39064.52
2021-06-09 23:57:00,37388.05,30866.94207889659,2,LONG,Market,-0.052793045966007174,33649.245
2021-06-16 23:57:00,38349.01,31613.99399787731,-2,SHORT,Market,0.02570233002256066,42183.911
2021-06-23 23:57:00,33678.07,35417.182686881235,2,LONG,Market,0.12180079746517582,30310.263
2021-06-25 23:57:00,31584.45,33162.32379640724,-2,SHORT,Market,-0.062165676358532394,34742.895000000004
2021-06-27 23:57:00,34700.34,29841.028863909305,2,LONG,Market,-0.09865265977403424,31230.305999999997
2021-07-01 23:57:00,33504.69,28768.051857562274,-2,SHORT,Market,-0.03445643472081237,36855.159
2021-07-04 23:57:00,35286.51,27194.979933902363,2,LONG,Market,-0.05318121134682934,31757.859
2021-07-06 23:57:00,34220.01,26332.245988363742,-2,SHORT,Market,-0.030224014786387202,37642.011
2021-07-07 23:57:00,33862.12,26568.143433607303,2,LONG,Market,0.010458500742694096,30475.908000000003
2021-07-08 23:57:00,32875.71,25754.356143974117,-2,SHORT,Market,-0.029130190312951564,36163.281
2021-07-10 23:57:00,33502.87,25224.416528525693,2,LONG,Market,-0.019076698267505205,30152.583000000002
2021-07-13 23:57:00,32729.77,24604.510474510775,-2,SHORT,Market,-0.023075635012761657,36002.747
2021-07-21 23:57:00,32144.51,25007.57123073125,2,LONG,Market,0.01788157998054988,28930.058999999997
2021-07-30 23:42:00,41867.63,32534.387841085387,-1,Squared_Off,TP,0.30248151239511817,0.0
2021-08-01 23:57:00,39845.44,32534.387841085387,-1,SHORT,Market,0.0,43829.984000000004
2021-08-05 23:57:00,40862.46,31655.174470116748,2,LONG,Market,-0.025524125219849418,36776.214
2021-08-11 23:57:00,45511.0,35208.80492409454,-2,SHORT,Market,0.11376064975040663,50062.1
2021-08-13 23:57:00,47800.0,33385.14610858613,2,LONG,Market,-0.05029553294807849,43020.0
2021-08-16 23:57:00,45901.29,32008.944733192424,-2,SHORT,Market,-0.03972196652719663,50491.419
2021-08-19 23:57:00,46760.62,31361.68352855607,2,LONG,Market,-0.018721260339306406,42084.558000000005
2021-08-24 23:57:00,47674.01,31927.23870017461,-2,SHORT,Market,0.01953331670965867,52441.411
2021-08-28 23:57:00,48895.35,31061.417617373565,2,LONG,Market,-0.02561857078940908,44005.815
2021-08-30 23:57:00,46982.91,29799.922693275133,-2,SHORT,Market,-0.039112921780905446,51681.201
2021-09-01 23:57:00,48810.52,28596.021799475366,2,LONG,Market,-0.03889946365603989,43929.46799999999
2021-09-07 23:57:00,46863.73,27412.585742659212,-2,SHORT,Market,-0.03988463962276972,51550.103
2021-09-12 23:57:00,46025.24,27861.935271475926,2,LONG,Market,0.017892088401840936,41422.716
2021-09-17 23:57:00,47299.98,28591.821633423417,-2,SHORT,Market,0.027696542158172455,52029.978
2021-09-18 23:57:00,48292.74,27948.8318111881,2,LONG,Market,-0.020988592384182714,43463.466
2021-09-19 23:57:00,47241.75,27298.66097293824,-2,SHORT,Market,-0.02176289852263504,51965.925
2021-09-23 23:57:00,44865.26,28630.968519547976,2,LONG,Market,0.05030486804574339,40378.734000000004
2021-09-25 23:57:00,42670.64,27187.515391172205,-2,SHORT,Market,-0.04891579810303122,46937.704
2021-09-30 23:57:00,43824.1,26411.809319603362,2,LONG,Market,-0.02703170142280498,39441.69
2021-10-08 23:57:00,53951.43,32475.70791004775,-2,SHORT,Market,0.23109042741322702,59346.573000000004
2021-10-09 23:57:00,54949.72,31826.08025842599,2,LONG,Market,-0.01850349471737822,49454.748
2021-10-13 23:57:00,57367.0,33178.3946285218,-2,SHORT,Market,0.04399076100842732,63103.7
2021-10-14 23:57:00,57347.94,33139.650450765206,2,LONG,Market,0.00033224676207571727,51613.146
2021-10-22 23:57:00,60688.22,35020.18836684684,-2,SHORT,Market,0.058245858526042936,66757.042
2021-10-25 23:57:00,63078.78,33588.18342673948,2,LONG,Market,-0.03939084059476448,56770.902
2021-10-27 23:57:00,58413.44,31053.60130391518,-2,SHORT,Market,-0.07396052999122679,64254.784
2021-10-29 23:57:00,62253.71,28965.466535714375,2,LONG,Market,-0.06574291806817055,56028.339
2021-11-01 23:57:00,60911.11,28297.332106433878,-2,SHORT,Market,-0.021566586152054208,67002.221
2021-11-02 23:57:00,63219.99,27182.25511938069,2,LONG,Market,-0.03790572852801397,56897.990999999995
2021-11-04 23:57:00,61395.01,26356.807902558852,-2,SHORT,Market,-0.0288671352209957,67534.511
2021-11-07 23:57:00,63273.59,25510.80043523036,2,LONG,Market,-0.03059825220323271,56946.231
2021-11-10 23:57:00,64882.43,26121.190272147316,-2,SHORT,Market,0.025426722270697834,71370.673
2021-11-14 23:57:00,65519.1,25825.689816020873,2,LONG,Market,-0.009812671935992506,58967.19
2021-11-16 10:12:00,58610.01,23063.59251643329,-1,Squared_Off,SL,-0.10545154008525753,0.0
2021-11-20 23:57:00,59707.51,23063.59251643329,1,LONG,Market,0.0,53736.759000000005
2021-11-22 23:57:00,56247.18,21692.35386297737,-2,SHORT,Market,-0.05795468610230106,61871.898
2021-11-25 23:57:00,58960.36,20613.447129297834,2,LONG,Market,-0.04823672937914399,53064.324
2021-11-26 23:57:00,53726.53,18752.69963073932,-2,SHORT,Market,-0.08876862352943574,59099.183
2021-11-28 23:57:00,57274.88,17486.055052098716,2,LONG,Market,-0.06604465242776704,51547.392
2021-12-02 23:57:00,56480.34,17217.252433249614,-2,SHORT,Market,-0.013872399208867847,62128.373999999996
2021-12-07 23:57:00,50588.95,18987.3355171294,2,LONG,Market,0.10430868511060662,45530.05499999999
2021-12-09 23:57:00,47545.59,17816.603144346907,-2,SHORT,Market,-0.06015859194547427,52300.149
2021-12-12 23:57:00,50053.9,16849.947452505927,2,LONG,Market,-0.05275589176619756,45048.51
2021-12-13 23:57:00,46702.75,15696.554614332383,-2,SHORT,Market,-0.06695082700848488,51373.025
2021-12-15 23:57:00,48864.98,14946.295375149042,2,LONG,Market,-0.046297701955452374,43978.482
2021-12-16 23:57:00,47632.38,14546.86147962141,-2,SHORT,Market,-0.025224608707503936,52395.617999999995
2021-12-20 23:57:00,46914.16,14744.384559534414,2,LONG,Market,0.015078398350029831,42222.744000000006
2021-12-26 23:57:00,50775.49,15935.823430160588,-2,SHORT,Market,0.08230628023607359,55853.039
2021-12-27 23:57:00,50701.44,15935.16019402389,2,LONG,Market,0.0014583808053845594,45631.296
2021-12-28 23:57:00,47543.74,14918.811177164194,-2,SHORT,Market,-0.06228028237462297,52298.114
2022-01-01 23:57:00,47722.65,14840.29256194207,2,LONG,Market,-0.0037630611306557604,42950.385
2022-01-03 23:57:00,46446.1,14421.063902140195,-2,SHORT,Market,-0.026749352770644608,51090.71
2022-01-09 23:57:00,41864.62,15821.93744334644,2,LONG,Market,0.09864079007710004,37678.158
2022-01-14 23:57:00,43059.96,16249.96057135848,-2,SHORT,Market,0.02855251044915722,47365.956
2022-01-24 23:57:00,36660.35,18640.669392122945,2,LONG,Market,0.1486208997871805,32994.315
2022-02-02 23:57:00,36896.36,18732.712271882978,-2,SHORT,Market,0.006437745411595963,40585.996
2022-02-04 19:30:00,40597.44,16825.531724022418,1,Squared_Off,SL,-0.10031016609768556,0.0
2022-02-10 23:57:00,43495.44,16825.531724022418,-1,SHORT,Market,0.0,47844.984000000004
2022-02-14 23:57:00,42535.94,17171.461017549373,2,LONG,Market,0.022059783738249343,38282.346000000005
2022-02-17 23:57:00,40515.7,16330.147089623333,-2,SHORT,Market,-0.0474948949053437,44567.27
2022-02-23 23:57:00,37250.01,17621.911937286175,2,LONG,Market,0.08060307485740084,33525.009000000005
2022-02-27 23:57:00,37699.07,17807.916482807992,-2,SHORT,Market,0.012055298777100936,41468.977
2022-02-28 20:18:00,41536.59,15968.474594820713,1,Squared_Off,SL,-0.10179349251851562,0.0
2022-03-03 23:57:00,42454.0,15968.474594820713,-1,SHORT,Market,0.0,46699.4
2022-03-08 23:57:00,38730.63,17345.015105054023,2,LONG,Market,0.08770363216658036,34857.566999999995
2022-03-11 23:57:00,38729.57,17318.522875013387,-2,SHORT,Market,-2.736851943791443e-05,42602.527
2022-03-15 23:57:00,39280.33,17046.26428617238,2,LONG,Market,-0.014220658788620737,35352.297
2022-03-21 23:57:00,41002.25,17767.9468451021,-2,SHORT,Market,0.04383669892793666,45102.475
2022-03-22 23:57:00,42364.13,17151.13678840516,2,LONG,Market,-0.03321476260449115,38127.717
2022-03-31 23:57:00,45510.34,18399.154594795153,-2,SHORT,Market,0.07426589428367818,50061.373999999996
2022-04-02 23:57:00,45811.0,18250.003489959334,2,LONG,Market,-0.006606410762916812,41229.9
2022-04-03 23:57:00,46407.35,18460.200019535623,-2,SHORT,Market,0.013017615856453658,51048.085
2022-04-04 23:57:00,46580.51,18363.629073759843,2,LONG,Market,-0.0037313054936341655,41922.459
2022-04-05 23:57:00,45497.55,17909.143784670505,-2,SHORT,Market,-0.023249208735584885,50047.305
2022-04-10 23:57:00,42158.85,19196.488380295526,2,LONG,Market,0.07338197331504673,37942.965
2022-04-11 23:57:00,39530.45,17970.88562144427,-2,SHORT,Market,-0.06234515410168924,43483.494999999995
2022-04-13 23:57:00,41147.79,17208.67249348195,2,LONG,Market,-0.04091377659500471,37033.011
2022-04-14 23:57:00,39942.38,16678.737491546755,-2,SHORT,Market,-0.029294647416058153,43936.617999999995
2022-04-15 23:57:00,40551.9,16399.202151337708,2,LONG,Market,-0.015259982004076975,36496.71
2022-04-17 23:57:00,39678.12,16021.246418945955,-2,SHORT,Market,-0.021547202473866794,43645.932
2022-04-19 23:57:00,41493.18,15264.328930614533,2,LONG,Market,-0.045744606851332616,37343.862
2022-04-21 23:57:00,40480.01,14868.711904768925,-2,SHORT,Market,-0.024417747687692247,44528.011
2022-04-25 23:57:00,40426.08,14866.217864454604,2,LONG,Market,0.001332262516733575,36383.472
2022-04-26 23:57:00,38112.65,13993.181726318184,-2,SHORT,Market,-0.057226176765098176,41923.915
2022-04-28 23:57:00,39742.07,13373.94517297488,2,LONG,Market,-0.042752734328365995,35767.863
2022-04-29 23:57:00,38596.11,12968.24741721422,-2,SHORT,Market,-0.02883493486876751,42455.721
2022-05-02 23:57:00,38525.16,12972.634162368544,2,LONG,Market,0.0018382681570758579,34672.644
2022-05-03 23:57:00,37728.95,12685.066239055323,-2,SHORT,Market,-0.020667273023655355,41501.844999999994
2022-05-04 23:57:00,39690.0,12006.70279419615,2,LONG,Market,-0.05197732775494688,35721.0
2022-05-06 11:24:00,35685.01,10777.135052332202,-1,Squared_Off,SL,-0.1009067775258251,0.0
2022-05-14 23:57:00,30086.74,10777.135052332202,1,LONG,Market,0.0,27078.066000000003
2022-05-17 23:57:00,30444.93,10889.273779027026,-2,SHORT,Market,0.011905244636009041,33489.423
2022-05-20 23:57:00,29201.01,11317.854191998164,2,LONG,Market,0.04085803449047187,26280.909
2022-05-21 23:57:00,29445.06,11395.467368919051,-2,SHORT,Market,0.008357587631386823,32389.566000000003
2022-05-22 23:57:00,30293.94,11049.851001666386,2,LONG,Market,-0.02882928409723048,27264.546
2022-05-24 23:57:00,29654.58,10800.066786694497,-2,SHORT,Market,-0.021105211141238048,32620.038
2022-05-25 23:57:00,29542.15,10824.813194906348,2,LONG,Market,0.003791319924274776,26587.935
2022-05-26 23:57:00,29201.35,10683.700286079029,-2,SHORT,Market,-0.011536059494654347,32121.485
2022-05-29 23:57:00,29468.1,10570.080718547566,2,LONG,Market,-0.009134851642132983,26521.289999999997
2022-06-01 23:57:00,29805.83,10675.3678957881,-2,SHORT,Market,0.011460867853713107,32786.413
2022-06-05 23:57:00,29919.21,10618.74623777494,2,LONG,Market,-0.0038039537902483296,26927.288999999997
2022-06-08 23:57:00,30204.77,10704.167357775166,-2,SHORT,Market,0.009544369654145323,33225.247
2022-06-14 01:36:00,21126.28,13905.406795991832,1,Squared_Off,TP,0.3005647783446125,0.0
2022-06-20 23:57:00,20573.89,13905.406795991832,1,LONG,Market,0.0,18516.501
2022-06-22 23:57:00,19987.99,13488.552700509132,-2,SHORT,Market,-0.028477842547034025,21986.789
2022-06-23 23:57:00,21110.13,12711.062912286921,2,LONG,Market,-0.056140712497854926,18999.117000000002
2022-06-26 23:57:00,21038.07,12648.606760703096,-2,SHORT,Market,-0.0034135270602313346,23141.877
2022-07-04 23:57:00,20236.71,13111.431254684998,2,LONG,Market,0.03809094655545878,18213.039
2022-07-09 23:57:00,21591.83,13969.750832020927,-2,SHORT,Market,0.06696345403971311,23751.013000000003
2022-07-14 23:57:00,20588.84,14597.723155781705,2,LONG,Market,0.04645229237169807,18529.956
2022-07-22 23:57:00,22684.83,16061.90746522599,-2,SHORT,Market,0.10180223849425231,24953.313000000002
2022-07-27 23:57:00,22952.45,15848.327282507831,2,LONG,Market,-0.011797311242799658,20657.205
2022-07-31 23:57:00,23293.32,16059.920485476809,-2,SHORT,Market,0.014851137895954417,25622.652
2022-08-05 23:57:00,23312.42,16022.661830126832,2,LONG,Market,-0.0008199775729693554,20981.178
2022-08-10 23:57:00,23954.05,16439.62111521656,-2,SHORT,Market,0.027523097130199313,26349.454999999998
2022-08-11 23:57:00,23934.39,16428.454305923882,2,LONG,Market,0.0008207380380353158,21540.951
2022-08-15 23:57:00,24094.82,16513.930032508793,-2,SHORT,Market,0.006702907406455744,26504.302
2022-08-22 23:57:00,21399.83,18336.231508131852,2,LONG,Market,0.11184935185238977,19259.847
2022-08-25 23:57:00,21559.04,18445.144665981126,-2,SHORT,Market,0.007439778727214147,23714.944
2022-08-30 23:57:00,19811.66,19912.472871177306,2,LONG,Market,0.08105091877931489,17830.494
2022-09-03 23:57:00,19831.9,19902.9471543766,-2,SHORT,Market,0.0010216206012015954,21815.09
2022-09-04 23:57:00,20000.3,19704.0894459723,2,LONG,Market,-0.008491369964551949,18000.27
2022-09-05 23:57:00,19796.84,19474.086616569894,-2,SHORT,Market,-0.010172847407288847,21776.524
2022-09-08 23:57:00,19319.77,19914.16768187251,2,LONG,Market,0.024098290434230903,17387.793
2022-09-13 23:57:00,20173.57,20764.364690312566,-2,SHORT,Market,0.04419307269185913,22190.927
2022-09-17 23:57:00,20113.62,20794.923813774894,2,LONG,Market,0.0029717100146380007,18102.257999999998
2022-09-19 23:57:00,19537.02,20167.600394902438,-2,SHORT,Market,-0.02866714196648831,21490.722
2022-09-22 23:57:00,19401.63,20277.108866463863,2,LONG,Market,0.006929920735096725,17461.467
2022-09-25 23:57:00,18807.38,19625.62827491349,-2,SHORT,Market,-0.03062886984237922,20688.118000000002
2022-09-26 23:57:00,19227.82,19157.45784793418,2,LONG,Market,-0.0223550542393464,17305.038
2022-10-01 23:57:00,19310.95,19211.547455812884,-2,SHORT,Market,0.004323423040157492,21242.045000000002
2022-10-03 23:57:00,19629.08,18866.23769939849,2,LONG,Market,-0.01647407300003371,17666.172000000002
2022-10-06 23:57:00,19960.67,19156.64180519931,-2,SHORT,Market,0.016892793752941886,21956.736999999997
2022-10-13 23:57:00,19375.13,19689.860927330163,2,LONG,Market,0.02933468666131935,17437.617000000002
2022-10-15 23:57:00,19069.39,19349.619674618807,-2,SHORT,Market,-0.01578002315339312,20976.328999999998
2022-10-17 23:57:00,19549.86,18833.064612765516,2,LONG,Market,-0.025195876742779982,17594.874
2022-10-19 23:57:00,19123.97,18394.540267693148,-2,SHORT,Market,-0.02178481073521751,21036.367000000002
2022-10-22 23:57:00,19204.35,18289.634324989733,2,LONG,Market,-0.004203102180143421,17283.914999999997
2022-10-28 23:57:00,20591.84,19583.602822812172,-2,SHORT,Market,0.0722487353125725,22651.024
2022-10-29 23:57:00,20809.67,19347.063017393157,2,LONG,Market,-0.010578462148112948,18728.702999999998
2022-10-30 23:57:00,20627.48,19148.657641121907,-2,SHORT,Market,-0.008755064352293847,22690.228
2022-11-04 23:57:00,21148.52,18636.248980145927,2,LONG,Market,-0.025259508190045556,19033.668
2022-11-07 23:57:00,20591.13,18117.117974975543,-2,SHORT,Market,-0.02635598141146517,22650.243000000002
2022-11-11 23:57:00,17070.31,21187.73786866187,2,LONG,Market,0.1709872163402397,15363.279
2022-11-12 23:57:00,16812.08,20835.440140603634,-2,SHORT,Market,-0.015127434709738695,18493.288
2022-11-15 23:57:00,16900.57,20694.520115968935,2,LONG,Market,-0.005263477214003142,15210.512999999999
2022-11-17 23:57:00,16692.56,20408.772895130987,-2,SHORT,Market,-0.01230786890619656,18361.816000000003
2022-11-18 23:57:00,16700.45,20368.51320954291,2,LONG,Market,-0.00047266566662030376,15030.405
2022-11-19 23:57:00,16700.68,20338.240956603182,-2,SHORT,Market,1.3772083985734721e-05,18370.748
